x-coordinate,y-coordinate,Similarity_score
data/haunted_places_jsons_subset/haunted_place_8484.json,data/haunted_places_jsons_subset/haunted_place_4151.json,0.5
data/haunted_places_jsons_subset/haunted_place_8484.json,data/haunted_places_jsons_subset/haunted_place_3694.json,0.6363636363636364
data/haunted_places_jsons_subset/haunted_place_8484.json,data/haunted_places_jsons_subset/haunted_place_8522.json,0.6363636363636364
data/haunted_places_jsons_subset/haunted_place_8484.json,data/haunted_places_jsons_subset/haunted_place_5310.json,0.5
data/haunted_places_jsons_subset/haunted_place_8484.json,data/haunted_places_jsons_subset/haunted_place_7287.json,0.5
data/haunted_places_jsons_subset/haunted_place_8484.json,data/haunted_places_jsons_subset/haunted_place_584.json,0.6363636363636364
data/haunted_places_jsons_subset/haunted_place_8484.json,data/haunted_places_jsons_subset/haunted_place_8172.json,0.5
data/haunted_places_jsons_subset/haunted_place_8484.json,data/haunted_places_jsons_subset/haunted_place_8488.json,0.6363636363636364
data/haunted_places_jsons_subset/haunted_place_8484.json,data/haunted_places_jsons_subset/haunted_place_4852.json,0.5
data/haunted_places_jsons_subset/haunted_place_8484.json,data/haunted_places_jsons_subset/haunted_place_2085.json,0.5
data/haunted_places_jsons_subset/haunted_place_8484.json,data/haunted_places_jsons_subset/haunted_place_5740.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_588.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_7321.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_422.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_2123.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_971.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_6160.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_3698.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_9295.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_3362.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_6530.json,0.6363636363636364
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_2820.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_3732.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_8938.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_3227.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_4018.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_6025.json,0.6363636363636364
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_834.json,0.6363636363636364
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_10358.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_2965.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_3677.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_4448.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_6475.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_8892.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_10708.json,0.6363636363636364
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_9780.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_2436.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_6926.json,0.6363636363636364
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_137.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_7634.json,0.6363636363636364
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_5609.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_2066.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_7264.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_5259.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_567.json,0.6363636363636364
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_8191.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_1563.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_9153.json,0.6363636363636364
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_10421.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_1099.json,0.6363636363636364
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_4761.json,0.6363636363636364
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_5873.json,0.6363636363636364
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_1133.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_9503.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_10071.json,0.6363636363636364
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_4331.json,0.6363636363636364
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_8742.json,0.6363636363636364
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_9850.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_5170.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_1830.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_8312.json,0.6363636363636364
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_10972.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_5520.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_5035.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_7008.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_8607.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_9915.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_10837.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_5465.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_7458.json,0.6363636363636364
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_3948.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_1975.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_8257.json,0.6363636363636364
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_10564.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_6619.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_4624.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_5936.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_1426.json,0.6363636363636364
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_9016.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_10134.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_6249.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_4274.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_1076.json,0.6363636363636364
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_9446.json,0.6363636363636364
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_9368.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_2877.json,0.6363636363636364
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_1758.json,0.6363636363636364
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_3765.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_6567.json,0.6363636363636364
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_8980.json,0.6363636363636364
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_9692.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_9738.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_1308.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_3335.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_6137.json,0.6363636363636364
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_926.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_8579.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_2174.json,0.6363636363636364
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_7376.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_475.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_8083.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_8129.json,0.6363636363636364
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_2524.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_4809.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_6834.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_7726.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_7233.json,0.6363636363636364
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_530.json,0.6363636363636364
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_2031.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_160.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_6971.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_7663.json,0.6363636363636364
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_8596.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_2461.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_7399.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_6422.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_2932.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_3620.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_2898.json,0.6363636363636364
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_863.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_6072.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_9387.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_3270.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_6588.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_10925.json,0.6363636363636364
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_249.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_5577.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_2748.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_1867.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_8345.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_5127.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_619.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_2318.json,0.6363636363636364
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_8715.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_9807.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_10026.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_4366.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_3159.json,0.6363636363636364
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_1164.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_9554.json,0.6363636363636364
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_10476.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_4736.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_5824.json,0.6363636363636364
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_7819.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_3509.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_1534.json,0.6363636363636364
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_9104.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_1021.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_10499.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_9411.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_10163.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_4223.json,0.6363636363636364
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_4389.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_1471.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_9041.json,0.6363636363636364
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_10533.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_4673.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_5961.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_1922.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_8200.json,0.6363636363636364
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_10860.json,0.6363636363636364
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_5432.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_5598.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_8650.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_9942.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_5062.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_1888.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_7730.json,0.6363636363636364
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_6822.json,0.6363636363636364
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_2532.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_8095.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_463.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_7360.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_2498.json,0.6363636363636364
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_2162.json,0.6363636363636364
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_199.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_6988.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_6121.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_930.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_3323.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_9684.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_8996.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_6571.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_3289.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_3773.json,0.6363636363636364
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_2861.json,0.6363636363636364
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_3266.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_8979.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_10319.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_9391.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_875.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_6064.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_4059.json,0.6363636363636364
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_3636.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_2924.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_10749.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_6434.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_4409.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_2477.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_8580.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_5648.json,0.6363636363636364
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_7675.json,0.6363636363636364
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_176.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_6967.json,0.6363636363636364
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_2027.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_526.json,0.6363636363636364
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_5218.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_7225.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_9112.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_1522.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_5832.json,0.6363636363636364
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_4720.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_10460.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_9542.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_5998.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_1172.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_1488.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_4370.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_10030.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_10899.json,0.6363636363636364
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_9811.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_8703.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_5131.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_8353.json,0.6363636363636364
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_1871.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_5561.json,0.6363636363636364
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_10933.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_7049.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_5074.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_9954.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_8646.json,0.6363636363636364
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_7419.json,0.6363636363636364
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_5424.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_10876.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_8216.json,0.6363636363636364
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_1934.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_3909.json,0.6363636363636364
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_5977.json,0.6363636363636364
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_4665.json,0.6363636363636364
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_6658.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_10525.json,0.6363636363636364
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_9057.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_1467.json,0.5
data/haunted_places_jsons_subset/haunted_place_2573.json,data/haunted_places_jsons_subset/haunted_place_4235.json,0.5
